datetime,home_team,away_team,home_goal,away_goal,season,round,saldo_casa,saldo_casa_contra,saldo_visitante,saldo_visitante_contra,result
2013-10-09T21:50:00Z,Cruzeiro-MG,Sao Paulo-SP,0,2,2013,27,496,403,562,459,0
2013-10-09T21:50:00Z,Corinthians-SP,Atletico-PR,0,0,2013,27,530,401,463,399,1
2013-10-09T21:50:00Z,Vasco da Gama-RJ,Fluminense-RJ,1,0,2013,27,361,441,555,508,3
2013-10-10T19:30:00Z,Portuguesa-SP,Goias-GO,1,2,2013,27,169,168,242,293,0
2013-10-10T21:00:00Z,Flamengo-RJ,Internacional-RS,2,1,2013,27,628,493,505,436,3
2013-10-12T18:30:00Z,Fluminense-RJ,Gremio-RS,1,1,2013,28,556,509,581,418,1
2013-10-12T18:30:00Z,Vitoria-BA,Coritiba-PR,2,1,2013,28,273,322,366,436,3
2013-10-12T21:00:00Z,Santos-SP,Ponte Preta-SP,2,1,2013,28,580,463,266,329,3
2013-10-13T16:00:00Z,Atletico-MG,Cruzeiro-MG,1,0,2013,28,604,461,496,404,3
2013-10-13T16:00:00Z,Criciuma-SC,Vasco da Gama-RJ,3,2,2013,28,114,166,363,444,3
2013-10-13T16:00:00Z,Internacional-RS,Nautico-PE,4,1,2013,28,509,437,129,233,3
2013-10-13T16:00:00Z,Sao Paulo-SP,Corinthians-SP,0,0,2013,28,562,459,530,401,1
2013-10-13T18:30:00Z,Botafogo-RJ,Flamengo-RJ,2,1,2013,28,437,455,629,495,3
2013-10-13T18:30:00Z,Goias-GO,Bahia-BA,3,1,2013,28,245,294,395,447,3
2013-10-13T18:30:00Z,Atletico-PR,Portuguesa-SP,1,0,2013,28,464,399,169,169,3
2013-10-16T19:30:00Z,Cruzeiro-MG,Fluminense-RJ,1,0,2013,29,497,404,556,510,3
2013-10-16T19:30:00Z,Santos-SP,Internacional-RS,0,0,2013,29,580,463,509,437,1
2013-10-16T21:00:00Z,Criciuma-SC,Portuguesa-SP,1,3,2013,29,115,169,172,170,0
2013-10-16T21:00:00Z,Sao Paulo-SP,Nautico-PE,3,0,2013,29,565,459,129,236,3
2013-10-16T21:00:00Z,Ponte Preta-SP,Coritiba-PR,1,0,2013,29,267,329,366,437,3
2013-10-16T21:50:00Z,Flamengo-RJ,Bahia-BA,2,1,2013,29,631,496,396,449,3
2013-10-16T21:50:00Z,Gremio-RS,Corinthians-SP,1,0,2013,29,582,418,530,402,3
2013-10-16T21:50:00Z,Atletico-PR,Atletico-MG,1,0,2013,29,465,399,604,462,3
2013-10-17T19:30:00Z,Vasco da Gama-RJ,Goias-GO,0,2,2013,29,363,446,247,294,0
2013-10-17T21:00:00Z,Vitoria-BA,Botafogo-RJ,1,0,2013,29,274,322,437,456,3
2013-10-19T16:00:00Z,Fluminense-RJ,Ponte Preta-SP,1,1,2013,30,557,511,268,330,1
2013-10-19T18:30:00Z,Nautico-PE,Santos-SP,1,5,2013,30,130,241,585,464,0
2013-10-19T21:00:00Z,Corinthians-SP,Criciuma-SC,1,0,2013,30,531,402,115,170,3
2013-10-20T16:00:00Z,Goias-GO,Atletico-PR,3,0,2013,30,250,294,465,402,3
2013-10-20T16:00:00Z,Atletico-MG,Flamengo-RJ,1,0,2013,30,605,462,631,497,3
2013-10-20T16:00:00Z,Internacional-RS,Gremio-RS,2,2,2013,30,511,439,584,420,1
2013-10-20T16:00:00Z,Bahia-BA,Sao Paulo-SP,0,1,2013,30,396,450,566,459,0
2013-10-20T18:30:00Z,Botafogo-RJ,Vasco da Gama-RJ,2,2,2013,30,439,458,365,448,1
2013-10-20T18:30:00Z,Coritiba-PR,Cruzeiro-MG,2,1,2013,30,368,438,498,406,3
2013-10-20T18:30:00Z,Portuguesa-SP,Vitoria-BA,1,1,2013,30,173,171,275,323,1
2013-10-26T18:30:00Z,Botafogo-RJ,Atletico-MG,1,0,2013,31,440,458,605,463,3
2013-10-26T18:30:00Z,Cruzeiro-MG,Criciuma-SC,5,3,2013,31,503,409,118,175,3
2013-10-27T16:00:00Z,Corinthians-SP,Santos-SP,1,1,2013,31,532,403,586,465,1
2013-10-27T16:00:00Z,Bahia-BA,Atletico-PR,1,1,2013,31,397,451,466,403,1
2013-10-27T16:00:00Z,Internacional-RS,Sao Paulo-SP,2,3,2013,31,513,442,569,461,0
2013-10-27T16:00:00Z,Ponte Preta-SP,Vasco da Gama-RJ,2,1,2013,31,270,331,366,450,3
2013-10-27T16:00:00Z,Portuguesa-SP,Flamengo-RJ,0,0,2013,31,173,171,631,497,1
2013-10-27T18:30:00Z,Coritiba-PR,Gremio-RS,4,0,2013,31,372,438,584,424,3
2013-10-27T18:30:00Z,Nautico-PE,Goias-GO,0,2,2013,31,130,243,252,294,0
2013-10-27T18:30:00Z,Fluminense-RJ,Vitoria-BA,2,3,2013,31,559,514,278,325,0
2013-11-02T19:30:00Z,Vasco da Gama-RJ,Coritiba-PR,2,1,2013,32,368,451,373,440,3
2013-11-02T19:30:00Z,Sao Paulo-SP,Portuguesa-SP,2,1,2013,32,571,462,174,173,3
2013-11-02T21:00:00Z,Atletico-MG,Nautico-PE,5,0,2013,32,610,463,130,248,3
2013-11-03T17:00:00Z,Vitoria-BA,Corinthians-SP,1,1,2013,32,279,326,533,404,1
2013-11-03T17:00:00Z,Gremio-RS,Bahia-BA,0,0,2013,32,584,424,397,451,1
2013-11-03T17:00:00Z,Goias-GO,Botafogo-RJ,1,0,2013,32,253,294,440,459,3
2013-11-03T17:00:00Z,Santos-SP,Cruzeiro-MG,0,1,2013,32,586,466,504,409,0
2013-11-03T19:30:00Z,Flamengo-RJ,Fluminense-RJ,1,0,2013,32,632,497,559,515,3
2013-11-03T19:30:00Z,Criciuma-SC,Ponte Preta-SP,1,1,2013,32,119,176,271,332,1
2013-11-03T19:30:00Z,Atletico-PR,Internacional-RS,1,0,2013,32,467,403,513,443,3
2013-11-09T19:30:00Z,Bahia-BA,Atletico-MG,0,0,2013,33,397,451,610,463,1
2013-11-09T19:30:00Z,Portuguesa-SP,Coritiba-PR,0,0,2013,33,174,173,373,440,1
2013-11-09T21:00:00Z,Flamengo-RJ,Goias-GO,1,1,2013,33,633,498,254,295,1
2013-11-10T17:00:00Z,Internacional-RS,Botafogo-RJ,2,1,2013,33,515,444,441,461,3
2013-11-10T17:00:00Z,Ponte Preta-SP,Vitoria-BA,0,3,2013,33,271,335,282,326,0
2013-11-10T17:00:00Z,Cruzeiro-MG,Gremio-RS,3,0,2013,33,507,409,584,427,3
2013-11-10T17:00:00Z,Atletico-PR,Sao Paulo-SP,3,0,2013,33,470,403,571,465,3
2013-11-10T19:30:00Z,Vasco da Gama-RJ,Santos-SP,2,2,2013,33,370,453,588,468,1
2013-11-10T19:30:00Z,Corinthians-SP,Fluminense-RJ,1,0,2013,33,534,404,559,516,3
2013-11-10T19:30:00Z,Nautico-PE,Criciuma-SC,0,1,2013,33,130,249,120,176,0
2013-11-13T19:30:00Z,Gremio-RS,Vasco da Gama-RJ,1,0,2013,34,585,427,370,454,3
2013-11-13T19:30:00Z,Goias-GO,Ponte Preta-SP,2,0,2013,34,256,295,271,337,3
2013-11-13T21:00:00Z,Criciuma-SC,Atletico-PR,2,1,2013,34,122,177,471,405,3
2013-11-13T21:00:00Z,Botafogo-RJ,Portuguesa-SP,0,0,2013,34,441,461,174,173,1
2013-11-13T21:50:00Z,Coritiba-PR,Corinthians-SP,0,1,2013,34,373,441,535,404,0
2013-11-13T21:50:00Z,Sao Paulo-SP,Flamengo-RJ,2,0,2013,34,573,465,633,500,3
2013-11-13T21:50:00Z,Vitoria-BA,Cruzeiro-MG,1,3,2013,34,283,329,510,410,0
2013-11-14T19:30:00Z,Santos-SP,Bahia-BA,3,0,2013,34,591,468,397,454,3
2013-11-14T21:00:00Z,Fluminense-RJ,Nautico-PE,2,0,2013,34,561,516,130,251,3
2013-11-14T21:00:00Z,Atletico-MG,Internacional-RS,2,1,2013,34,612,464,516,446,3
2013-11-16T19:30:00Z,Botafogo-RJ,Atletico-PR,4,0,2013,35,445,461,471,409,3
2013-11-16T21:00:00Z,Coritiba-PR,Criciuma-SC,1,2,2013,35,374,443,124,178,0
2013-11-17T17:00:00Z,Vitoria-BA,Santos-SP,2,0,2013,35,285,329,591,470,3
2013-11-17T17:00:00Z,Cruzeiro-MG,Ponte Preta-SP,2,2,2013,35,512,412,273,339,1
2013-11-17T17:00:00Z,Fluminense-RJ,Sao Paulo-SP,2,1,2013,35,563,517,574,467,3
2013-11-17T17:00:00Z,Corinthians-SP,Vasco da Gama-RJ,0,0,2013,35,535,404,370,454,1
2013-11-17T19:30:00Z,Gremio-RS,Flamengo-RJ,2,1,2013,35,587,428,634,502,3
2013-11-17T19:30:00Z,Goias-GO,Internacional-RS,3,1,2013,35,259,296,517,449,3
2013-11-17T19:30:00Z,Nautico-PE,Bahia-BA,0,1,2013,35,130,252,398,454,0
2013-11-17T19:30:00Z,Portuguesa-SP,Atletico-MG,2,0,2013,35,176,173,612,466,3
2013-11-23T19:30:00Z,Vasco da Gama-RJ,Cruzeiro-MG,2,1,2013,36,372,455,513,414,3
2013-11-23T19:30:00Z,Criciuma-SC,Vitoria-BA,1,1,2013,36,125,179,286,330,1
2013-11-23T21:00:00Z,Atletico-MG,Goias-GO,4,1,2013,36,616,467,260,300,3
2013-11-24T17:00:00Z,Atletico-PR,Nautico-PE,6,1,2013,36,477,410,131,258,3
2013-11-24T17:00:00Z,Santos-SP,Fluminense-RJ,1,0,2013,36,592,470,563,518,3
2013-11-24T17:00:00Z,Ponte Preta-SP,Gremio-RS,1,1,2013,36,274,340,588,429,1
2013-11-24T17:00:00Z,Flamengo-RJ,Corinthians-SP,1,0,2013,36,635,502,535,405,3
2013-11-24T19:30:00Z,Sao Paulo-SP,Botafogo-RJ,1,1,2013,36,575,468,446,462,1
2013-11-24T19:30:00Z,Bahia-BA,Portuguesa-SP,1,0,2013,36,399,454,176,174,3
2013-11-24T19:30:00Z,Internacional-RS,Coritiba-PR,0,0,2013,36,517,449,374,443,1
2013-11-30T19:30:00Z,Fluminense-RJ,Atletico-MG,2,2,2013,37,565,520,618,469,1
2013-11-30T21:00:00Z,Corinthians-SP,Internacional-RS,0,0,2013,37,535,405,517,449,1
2013-12-01T17:00:00Z,Criciuma-SC,Sao Paulo-SP,1,0,2013,37,126,179,575,469,3
2013-12-01T17:00:00Z,Cruzeiro-MG,Bahia-BA,1,2,2013,37,514,416,401,455,0
2013-12-01T17:00:00Z,Coritiba-PR,Botafogo-RJ,2,1,2013,37,376,444,447,464,3
2013-12-01T17:00:00Z,Ponte Preta-SP,Portuguesa-SP,0,2,2013,37,274,342,178,174,0
2013-12-01T17:00:00Z,Vitoria-BA,Flamengo-RJ,4,2,2013,37,290,332,637,506,3
2013-12-01T17:00:00Z,Vasco da Gama-RJ,Nautico-PE,2,0,2013,37,374,455,131,260,3
2013-12-01T19:30:00Z,Gremio-RS,Goias-GO,1,0,2013,37,589,429,260,301,3
2013-12-01T19:30:00Z,Santos-SP,Atletico-PR,2,1,2013,37,594,471,478,412,3
2013-12-07T19:00:00Z,Flamengo-RJ,Cruzeiro-MG,1,1,2013,38,638,507,515,417,1
2013-12-07T19:30:00Z,Nautico-PE,Corinthians-SP,1,0,2013,38,132,260,535,406,3
2013-12-08T17:00:00Z,Botafogo-RJ,Criciuma-SC,3,0,2013,38,450,464,126,182,3
2013-12-08T17:00:00Z,Sao Paulo-SP,Coritiba-PR,0,1,2013,38,575,470,377,444,0
2013-12-08T17:00:00Z,Bahia-BA,Fluminense-RJ,1,2,2013,38,402,457,567,521,0
2013-12-08T17:00:00Z,Internacional-RS,Ponte Preta-SP,0,0,2013,38,517,449,274,342,1
2013-12-08T17:00:00Z,Goias-GO,Santos-SP,0,3,2013,38,260,304,597,471,0
2013-12-08T17:00:00Z,Atletico-MG,Vitoria-BA,2,2,2013,38,620,471,292,334,1
2013-12-08T17:00:00Z,Atletico-PR,Vasco da Gama-RJ,5,1,2013,38,483,413,375,460,3
2013-12-08T17:00:00Z,Portuguesa-SP,Gremio-RS,0,0,2013,38,178,174,589,429,1
2014-04-19T18:30:00Z,Fluminense-RJ,Figueirense-SC,3,0,2014,1,570,521,181,294,3
2014-04-19T18:30:00Z,Internacional-RS,Vitoria-BA,1,0,2014,1,518,449,292,335,3
2014-04-19T21:00:00Z,Chapecoense-SC,Coritiba-PR,0,0,2014,1,261,359,377,444,1
2014-04-20T16:00:00Z,Sao Paulo-SP,Botafogo-RJ,3,0,2014,1,578,470,450,467,3
2014-04-20T16:00:00Z,Atletico-PR,Gremio-RS,1,0,2014,1,484,413,589,430,3
2014-04-20T16:00:00Z,Atletico-MG,Corinthians-SP,0,0,2014,1,620,471,535,406,1
2014-04-20T16:00:00Z,Bahia-BA,Cruzeiro-MG,1,2,2014,1,403,459,517,418,0
2014-04-20T18:30:00Z,Flamengo-RJ,Goias-GO,0,0,2014,1,638,507,260,304,1
2014-04-20T18:30:00Z,Criciuma-SC,Palmeiras-SP,1,2,2014,1,127,184,531,434,0
2014-04-20T18:30:00Z,Santos-SP,Sport-PE,1,1,2014,1,598,472,353,454,1
2014-04-26T18:30:00Z,Coritiba-PR,Santos-SP,0,0,2014,2,377,444,598,472,1
2014-04-26T21:00:00Z,Palmeiras-SP,Fluminense-RJ,0,1,2014,2,531,435,571,521,0
2014-04-27T16:00:00Z,Botafogo-RJ,Internacional-RS,2,2,2014,2,452,469,520,451,1
2014-04-27T16:00:00Z,Corinthians-SP,Flamengo-RJ,2,0,2014,2,537,406,638,509,3
2014-04-27T16:00:00Z,Cruzeiro-MG,Sao Paulo-SP,1,1,2014,2,518,419,579,471,1
2014-04-27T16:00:00Z,Vitoria-BA,Atletico-PR,2,2,2014,2,294,337,486,415,1
2014-04-27T18:30:00Z,Goias-GO,Criciuma-SC,1,0,2014,2,261,304,127,185,3
2014-04-27T18:30:00Z,Sport-PE,Chapecoense-SC,2,1,2014,2,355,455,262,361,3
2014-04-27T18:30:00Z,Figueirense-SC,Bahia-BA,0,2,2014,2,181,296,405,459,0
2014-04-27T18:30:00Z,Gremio-RS,Atletico-MG,2,1,2014,2,591,431,621,473,3
2014-05-03T18:30:00Z,Santos-SP,Gremio-RS,0,0,2014,3,598,472,591,431,1
2014-05-03T18:30:00Z,Atletico-PR,Cruzeiro-MG,2,3,2014,3,488,418,521,421,0
2014-05-03T18:30:00Z,Sao Paulo-SP,Coritiba-PR,2,2,2014,3,581,473,379,446,1
2014-05-03T21:00:00Z,Fluminense-RJ,Vitoria-BA,1,2,2014,3,572,523,296,338,0
2014-05-04T16:00:00Z,Flamengo-RJ,Palmeiras-SP,4,2,2014,3,642,511,533,439,3
2014-05-04T16:00:00Z,Bahia-BA,Botafogo-RJ,1,0,2014,3,406,459,452,470,3
2014-05-04T16:00:00Z,Internacional-RS,Sport-PE,2,1,2014,3,522,452,356,457,3
2014-05-04T16:00:00Z,Criciuma-SC,Figueirense-SC,1,0,2014,3,128,185,181,297,3
2014-05-04T18:30:00Z,Atletico-MG,Goias-GO,0,1,2014,3,621,474,262,304,0
2014-05-04T18:30:00Z,Chapecoense-SC,Corinthians-SP,0,1,2014,3,262,362,538,406,0
2014-05-10T18:30:00Z,Internacional-RS,Atletico-PR,2,1,2014,4,524,453,489,420,3
2014-05-10T18:30:00Z,Palmeiras-SP,Goias-GO,2,0,2014,4,535,439,262,306,3
2014-05-10T21:00:00Z,Botafogo-RJ,Criciuma-SC,6,0,2014,4,458,470,128,191,3
2014-05-11T16:00:00Z,Fluminense-RJ,Flamengo-RJ,2,0,2014,4,574,523,642,513,3
2014-05-11T16:00:00Z,Atletico-MG,Cruzeiro-MG,2,1,2014,4,623,475,522,423,3
2014-05-11T16:00:00Z,Chapecoense-SC,Gremio-RS,1,2,2014,4,263,364,593,432,0
2014-05-11T16:00:00Z,Sao Paulo-SP,Corinthians-SP,1,1,2014,4,582,474,539,407,1
2014-05-11T18:30:00Z,Coritiba-PR,Sport-PE,0,1,2014,4,379,447,357,457,0
2014-05-11T18:30:00Z,Bahia-BA,Vitoria-BA,1,1,2014,4,407,460,297,339,1
2014-05-11T18:30:00Z,Figueirense-SC,Santos-SP,0,2,2014,4,181,299,600,472,0
2014-05-14T22:00:00Z,Goias-GO,Botafogo-RJ,2,0,2014,5,264,306,458,472,3
2014-05-17T18:30:00Z,Cruzeiro-MG,Coritiba-PR,3,2,2014,5,525,425,381,450,3
2014-05-18T16:00:00Z,Atletico-PR,Chapecoense-SC,1,1,2014,5,490,421,264,365,1
2014-05-18T16:00:00Z,Gremio-RS,Fluminense-RJ,1,0,2014,5,594,432,574,524,3
2014-05-18T16:00:00Z,Flamengo-RJ,Sao Paulo-SP,0,2,2014,5,642,515,584,474,0
2014-05-18T16:00:00Z,Corinthians-SP,Figueirense-SC,0,1,2014,5,539,408,182,299,0
2014-05-18T18:30:00Z,Santos-SP,Atletico-MG,1,2,2014,5,601,474,625,476,0
2014-05-18T18:30:00Z,Vitoria-BA,Palmeiras-SP,0,1,2014,5,297,340,536,439,0
2014-05-18T18:30:00Z,Criciuma-SC,Internacional-RS,0,0,2014,5,128,191,524,453,1
2014-06-04T21:00:00Z,Sport-PE,Bahia-BA,1,0,2014,5,358,457,407,461,3
2014-05-21T19:30:00Z,Coritiba-PR,Internacional-RS,1,1,2014,6,382,451,525,454,1
2014-05-21T19:30:00Z,Flamengo-RJ,Bahia-BA,1,1,2014,6,643,516,408,462,1
2014-05-21T21:00:00Z,Criciuma-SC,Chapecoense-SC,1,0,2014,6,129,191,264,366,3
2014-05-21T21:00:00Z,Cruzeiro-MG,Sport-PE,2,0,2014,6,527,425,358,459,3
2014-05-21T22:00:00Z,Corinthians-SP,Atletico-PR,1,1,2014,6,540,409,491,422,1
2014-05-21T22:00:00Z,Gremio-RS,Botafogo-RJ,2,1,2014,6,596,433,459,474,3
2014-05-21T22:00:00Z,Fluminense-RJ,Sao Paulo-SP,5,2,2014,6,579,526,586,479,3
2014-05-22T19:30:00Z,Palmeiras-SP,Figueirense-SC,1,0,2014,6,537,439,182,300,3
2014-05-22T19:30:00Z,Goias-GO,Santos-SP,2,2,2014,6,266,308,603,476,1
2014-05-22T21:00:00Z,Vitoria-BA,Atletico-MG,2,3,2014,6,299,343,628,478,0
2014-05-24T18:30:00Z,Bahia-BA,Fluminense-RJ,0,1,2014,7,408,463,580,526,0
2014-05-24T21:00:00Z,Sao Paulo-SP,Gremio-RS,1,0,2014,7,587,479,596,434,3
2014-05-25T16:00:00Z,Figueirense-SC,Goias-GO,0,1,2014,7,182,301,267,308,0
2014-05-25T16:00:00Z,Sport-PE,Corinthians-SP,1,4,2014,7,359,463,544,410,0
2014-05-25T16:00:00Z,Santos-SP,Flamengo-RJ,0,0,2014,7,603,476,643,516,1
2014-05-25T16:00:00Z,Atletico-PR,Coritiba-PR,2,0,2014,7,493,422,382,453,3
2014-05-25T18:30:00Z,Internacional-RS,Cruzeiro-MG,1,3,2014,7,526,457,530,426,0
2014-05-25T18:30:00Z,Chapecoense-SC,Palmeiras-SP,2,0,2014,7,266,366,537,441,3
2014-05-25T18:30:00Z,Atletico-MG,Criciuma-SC,0,0,2014,7,628,478,129,191,1
2014-05-25T18:30:00Z,Botafogo-RJ,Vitoria-BA,1,1,2014,7,460,475,300,344,1
2014-05-28T19:30:00Z,Sport-PE,Gremio-RS,0,0,2014,8,359,463,596,434,1
2014-05-28T19:30:00Z,Criciuma-SC,Coritiba-PR,1,0,2014,8,130,191,382,454,3
2014-05-28T19:30:00Z,Palmeiras-SP,Botafogo-RJ,0,2,2014,8,537,443,462,475,0
2014-05-28T21:00:00Z,Internacional-RS,Chapecoense-SC,2,0,2014,8,528,457,266,368,3
2014-05-28T21:00:00Z,Goias-GO,Vitoria-BA,0,0,2014,8,267,308,300,344,1
2014-05-28T22:00:00Z,Atletico-MG,Fluminense-RJ,2,0,2014,8,630,478,580,528,3
2014-05-28T22:00:00Z,Atletico-PR,Sao Paulo-SP,2,2,2014,8,495,424,589,481,1
2014-05-28T22:00:00Z,Corinthians-SP,Cruzeiro-MG,1,0,2014,8,545,410,530,427,3
2014-05-29T19:30:00Z,Flamengo-RJ,Figueirense-SC,1,1,2014,8,644,517,183,302,1
2014-05-29T21:00:00Z,Bahia-BA,Santos-SP,0,2,2014,8,408,465,605,476,0
2014-05-31T18:30:00Z,Coritiba-PR,Goias-GO,3,0,2014,9,385,454,267,311,3
2014-05-31T18:30:00Z,Sao Paulo-SP,Atletico-MG,2,1,2014,9,591,482,631,480,3
2014-05-31T21:00:00Z,Vitoria-BA,Sport-PE,0,1,2014,9,300,345,360,463,0
2014-06-01T16:00:00Z,Chapecoense-SC,Bahia-BA,2,1,2014,9,268,369,409,467,3
2014-06-01T16:00:00Z,Gremio-RS,Palmeiras-SP,0,0,2014,9,596,434,537,443,1
2014-06-01T16:00:00Z,Cruzeiro-MG,Flamengo-RJ,3,0,2014,9,533,427,644,520,3
2014-06-01T18:30:00Z,Santos-SP,Criciuma-SC,2,0,2014,9,607,476,130,193,3
2014-06-01T18:30:00Z,Fluminense-RJ,Internacional-RS,1,1,2014,9,581,529,529,458,1
2014-06-01T18:30:00Z,Figueirense-SC,Atletico-PR,1,3,2014,9,184,305,498,425,0
2014-10-11T18:30:00Z,Botafogo-RJ,Corinthians-SP,1,0,2014,9,463,475,545,411,3
2014-07-16T19:30:00Z,Coritiba-PR,Figueirense-SC,0,2,2014,10,385,456,186,305,0
2014-07-16T19:30:00Z,Sport-PE,Botafogo-RJ,1,0,2014,10,361,463,463,476,3
2014-07-16T19:30:00Z,Gremio-RS,Goias-GO,0,0,2014,10,596,434,267,311,1
2014-07-16T22:00:00Z,Bahia-BA,Sao Paulo-SP,0,2,2014,10,409,469,593,482,0
2014-07-16T22:00:00Z,Criciuma-SC,Fluminense-RJ,3,2,2014,10,133,195,583,532,3
2014-07-16T22:00:00Z,Flamengo-RJ,Atletico-PR,1,2,2014,10,645,522,500,426,0
2014-07-17T19:30:00Z,Corinthians-SP,Internacional-RS,2,1,2014,10,547,412,530,460,3
2014-07-17T19:30:00Z,Santos-SP,Palmeiras-SP,2,0,2014,10,609,476,537,445,3
2014-07-17T21:00:00Z,Cruzeiro-MG,Vitoria-BA,3,1,2014,10,536,428,301,348,3
2014-08-06T21:00:00Z,Chapecoense-SC,Atletico-MG,1,1,2014,10,269,370,632,481,1
2014-07-19T18:30:00Z,Sao Paulo-SP,Chapecoense-SC,0,1,2014,11,593,483,270,370,0
2014-07-19T18:30:00Z,Figueirense-SC,Gremio-RS,0,1,2014,11,186,306,597,434,0
2014-07-19T18:30:00Z,Atletico-MG,Bahia-BA,1,1,2014,11,633,482,410,470,1
2014-07-19T21:00:00Z,Botafogo-RJ,Coritiba-PR,1,0,2014,11,464,476,385,457,3
2014-07-20T16:00:00Z,Internacional-RS,Flamengo-RJ,4,0,2014,11,534,460,645,526,3
2014-07-20T16:00:00Z,Palmeiras-SP,Cruzeiro-MG,1,2,2014,11,538,447,538,429,0
2014-07-20T16:00:00Z,Vitoria-BA,Corinthians-SP,0,0,2014,11,301,348,547,412,1
2014-07-20T18:30:00Z,Goias-GO,Sport-PE,0,0,2014,11,267,311,361,463,1
2014-07-20T18:30:00Z,Atletico-PR,Criciuma-SC,2,0,2014,11,502,426,133,197,3
2014-07-20T18:30:00Z,Fluminense-RJ,Santos-SP,1,0,2014,11,584,532,609,477,3
2014-07-26T18:30:00Z,Santos-SP,Chapecoense-SC,3,0,2014,12,612,477,270,373,3
2014-07-26T18:30:00Z,Criciuma-SC,Vitoria-BA,1,3,2014,12,134,200,304,349,0
2014-07-26T18:30:00Z,Cruzeiro-MG,Figueirense-SC,5,0,2014,12,543,429,186,311,3
2014-07-26T21:00:00Z,Bahia-BA,Internacional-RS,0,1,2014,12,410,471,535,460,0
2014-07-27T16:00:00Z,Goias-GO,Sao Paulo-SP,2,1,2014,12,269,312,594,485,3
2014-07-27T16:00:00Z,Atletico-PR,Fluminense-RJ,0,3,2014,12,502,429,587,532,0
2014-07-27T16:00:00Z,Sport-PE,Atletico-MG,2,1,2014,12,363,464,634,484,3
2014-07-27T16:00:00Z,Corinthians-SP,Palmeiras-SP,2,0,2014,12,549,412,538,449,3
2014-07-27T18:30:00Z,Gremio-RS,Coritiba-PR,2,3,2014,12,599,437,388,459,0
2014-07-27T18:30:00Z,Flamengo-RJ,Botafogo-RJ,1,0,2014,12,646,526,464,477,3
2014-08-02T18:30:00Z,Botafogo-RJ,Cruzeiro-MG,1,1,2014,13,465,478,544,430,1
2014-08-02T18:30:00Z,Sao Paulo-SP,Criciuma-SC,1,1,2014,13,595,486,135,201,1
2014-08-02T21:00:00Z,Vitoria-BA,Gremio-RS,2,1,2014,13,306,350,600,439,3
2014-08-03T16:00:00Z,Figueirense-SC,Sport-PE,3,0,2014,13,189,311,363,467,3
2014-08-03T16:00:00Z,Chapecoense-SC,Flamengo-RJ,1,0,2014,13,271,373,646,527,3
2014-08-03T16:00:00Z,Coritiba-PR,Corinthians-SP,0,0,2014,13,388,459,549,412,1
2014-08-03T16:00:00Z,Palmeiras-SP,Bahia-BA,1,1,2014,13,539,450,411,472,1
2014-08-03T18:30:00Z,Atletico-MG,Atletico-PR,3,1,2014,13,637,485,503,432,3
2014-08-03T18:30:00Z,Internacional-RS,Santos-SP,1,0,2014,13,536,460,612,478,3
2014-08-03T18:30:00Z,Fluminense-RJ,Goias-GO,2,0,2014,13,589,532,269,314,3
2014-08-09T18:30:00Z,Criciuma-SC,Cruzeiro-MG,0,0,2014,14,135,201,544,430,1
2014-08-09T18:30:00Z,Bahia-BA,Goias-GO,1,0,2014,14,412,472,269,315,3
2014-08-09T21:00:00Z,Fluminense-RJ,Coritiba-PR,1,1,2014,14,590,533,389,460,1
2014-08-10T16:00:00Z,Internacional-RS,Gremio-RS,2,0,2014,14,538,460,600,441,3
2014-08-10T16:00:00Z,Atletico-PR,Botafogo-RJ,2,0,2014,14,505,432,465,480,3
2014-08-10T16:00:00Z,Santos-SP,Corinthians-SP,0,1,2014,14,612,479,550,412,0
2014-08-10T16:00:00Z,Flamengo-RJ,Sport-PE,1,0,2014,14,647,527,363,468,3
2014-08-10T18:30:00Z,Atletico-MG,Palmeiras-SP,2,1,2014,14,639,486,540,452,3
2014-08-10T18:30:00Z,Sao Paulo-SP,Vitoria-BA,3,1,2014,14,598,487,307,353,3
2014-08-10T18:30:00Z,Chapecoense-SC,Figueirense-SC,0,1,2014,14,271,374,190,311,0
2014-08-16T18:30:00Z,Goias-GO,Internacional-RS,0,1,2014,15,269,316,539,460,0
2014-08-16T21:00:00Z,Corinthians-SP,Bahia-BA,1,1,2014,15,551,413,413,473,1
2014-08-17T16:00:00Z,Gremio-RS,Criciuma-SC,2,0,2014,15,602,441,135,203,3
2014-08-17T16:00:00Z,Vitoria-BA,Chapecoense-SC,0,0,2014,15,307,353,271,374,1
2014-08-17T16:00:00Z,Cruzeiro-MG,Santos-SP,3,0,2014,15,547,430,612,482,3
2014-08-17T16:00:00Z,Coritiba-PR,Flamengo-RJ,0,1,2014,15,389,461,648,527,0
2014-08-17T16:00:00Z,Palmeiras-SP,Sao Paulo-SP,1,2,2014,15,541,454,600,488,0
2014-08-17T18:30:00Z,Sport-PE,Atletico-PR,1,1,2014,15,364,469,506,433,1
2014-08-17T18:30:00Z,Figueirense-SC,Atletico-MG,2,2,2014,15,192,313,641,488,1
2014-08-17T18:30:00Z,Botafogo-RJ,Fluminense-RJ,2,0,2014,15,467,480,590,535,3
2014-08-20T19:30:00Z,Sport-PE,Palmeiras-SP,2,1,2014,16,366,470,542,456,3
2014-08-20T19:30:00Z,Figueirense-SC,Botafogo-RJ,1,0,2014,16,193,313,467,481,3
